 Date,DAX_EC Open,DAX_EC Low,DAX_EC High,DAX_EC Close,DAX_EC Adj. Close,DAX_EC SMA (200D),DAX_EC SMA (50D)
10/23/2003,"3,486.91","3,423.34","3,502.95","3,497.14","3,497.14","3,067.25","3,492.79"
10/22/2003,"3,560.93","3,488.75","3,571.30","3,490.60","3,490.60","3,065.07","3,491.90"
10/21/2003,"3,567.35","3,536.80","3,593.50","3,580.08","3,580.08","3,062.80","3,490.06"
10/20/2003,"3,520.54","3,496.57","3,566.64","3,559.33","3,559.33","3,060.09","3,486.10"
10/17/2003,"3,577.64","3,510.81","3,593.75","3,516.67","3,516.67","3,057.26","3,481.70"
10/16/2003,"3,568.72","3,524.10","3,594.96","3,577.72","3,577.72","3,055.24","3,478.01"
10/15/2003,"3,542.25","3,540.84","3,606.00","3,570.58","3,570.58","3,053.14","3,473.10"
10/14/2003,"3,543.17","3,504.46","3,567.12","3,538.13","3,538.13","3,050.75","3,469.20"
10/13/2003,"3,480.13","3,480.13","3,554.53","3,538.39","3,538.39","3,048.58","3,467.20"
10/10/2003,"3,479.22","3,455.96","3,512.21","3,471.25","3,471.25","3,045.35","3,464.54"
10/9/2003,"3,395.03","3,389.14","3,491.20","3,481.90","3,481.90","3,042.20","3,463.89"
10/8/2003,"3,357.70","3,342.91","3,432.09","3,395.33","3,395.33","3,039.79","3,464.01"
10/7/2003,"3,407.72","3,332.82","3,409.22","3,355.78","3,355.78","3,037.94","3,464.69"
10/6/2003,"3,414.06","3,379.53","3,416.75","3,404.91","3,404.91","3,035.96","3,466.13"
10/3/2003,"3,283.38","3,283.38","3,439.89","3,419.00","3,419.00","3,034.05","3,466.39"
10/2/2003,"3,330.94","3,267.99","3,354.64","3,276.64","3,276.64","3,032.66","3,465.15"
10/1/2003,"3,255.76","3,217.40","3,329.83","3,329.83","3,329.83","3,032.30","3,467.11"
9/30/2003,"3,317.59","3,202.87","3,330.22","3,256.78","3,256.78","3,031.04","3,466.61"
9/29/2003,"3,324.00","3,280.10","3,364.58","3,323.38","3,323.38","3,030.31","3,467.83"
9/26/2003,"3,325.76","3,275.54","3,345.14","3,324.85","3,324.85","3,029.68","3,467.11"
9/25/2003,"3,305.54","3,301.39","3,361.83","3,326.27","3,326.27","3,028.89","3,467.94"
9/24/2003,"3,414.66","3,285.98","3,450.94","3,307.34","3,307.34","3,027.59","3,468.03"
9/23/2003,"3,459.40","3,396.32","3,483.77","3,411.02","3,411.02","3,027.09","3,469.64"
9/22/2003,"3,578.16","3,456.27","3,578.16","3,456.27","3,456.27","3,026.16","3,469.11"
9/19/2003,"3,617.13","3,578.70","3,629.59","3,578.70","3,578.70","3,025.48","3,467.91"
9/18/2003,"3,562.88","3,554.01","3,623.61","3,612.02","3,612.02","3,023.99","3,462.86"
9/17/2003,"3,573.29","3,551.81","3,613.22","3,561.03","3,561.03","3,022.83","3,456.02"
9/16/2003,"3,522.81","3,508.87","3,568.68","3,564.75","3,564.75","3,021.63","3,451.25"
9/15/2003,"3,512.28","3,506.38","3,547.33","3,516.31","3,516.31","3,020.61","3,446.84"
9/12/2003,"3,564.55","3,473.79","3,573.20","3,508.06","3,508.06","3,019.76","3,443.17"
9/11/2003,"3,525.50","3,495.11","3,566.85","3,566.85","3,566.85","3,018.17","3,437.80"
9/10/2003,"3,586.80","3,524.17","3,586.80","3,536.87","3,536.87","3,016.84","3,431.30"
9/9/2003,"3,645.88","3,583.37","3,670.30","3,594.40","3,594.40","3,015.76","3,425.39"
9/8/2003,"3,612.85","3,612.39","3,656.62","3,641.53","3,641.53","3,014.31","3,416.43"
9/5/2003,"3,671.93","3,597.59","3,676.88","3,607.71","3,607.71","3,012.16","3,408.01"
9/4/2003,"3,638.92","3,628.95","3,671.42","3,668.67","3,668.67","3,010.16","3,400.35"
9/3/2003,"3,570.25","3,570.25","3,656.67","3,647.51","3,647.51","3,007.91","3,391.80"
9/2/2003,"3,570.09","3,536.26","3,588.46","3,567.20","3,567.20","3,005.63","3,382.83"
9/1/2003,"3,493.34","3,493.34","3,577.87","3,571.22","3,571.22","3,003.74","3,375.83"
8/29/2003,"3,510.32","3,479.92","3,531.80","3,484.58","3,484.58","3,001.21","3,368.13"
8/28/2003,"3,486.37","3,465.68","3,530.14","3,492.67","3,492.67","2,999.37","3,363.22"
8/27/2003,"3,462.16","3,451.81","3,493.46","3,483.08","3,483.08","2,997.11","3,358.31"
8/26/2003,"3,498.89","3,438.86","3,532.24","3,455.48","3,455.48","2,995.09","3,354.73"
8/25/2003,"3,547.65","3,489.77","3,547.65","3,500.09","3,500.09","2,993.60","3,351.35"
8/22/2003,"3,563.30","3,534.42","3,588.53","3,549.05","3,549.05","2,992.59","3,346.64"
8/21/2003,"3,501.41","3,501.41","3,565.47","3,565.47","3,565.47","2,991.60","3,339.03"
8/20/2003,"3,507.25","3,461.38","3,515.17","3,501.23","3,501.23","2,990.41","3,332.11"
8/19/2003,"3,511.05","3,486.44","3,545.08","3,504.53","3,504.53","2,988.73","3,325.65"
8/18/2003,"3,447.58","3,447.58","3,507.23","3,507.23","3,507.23","2,986.97","3,318.37"
8/15/2003,"3,449.56","3,434.23","3,470.53","3,443.93","3,443.93","2,985.01","3,310.12"
8/14/2003,"3,398.13","3,379.50","3,452.70","3,452.70","3,452.70","2,982.90","3,303.79"
8/13/2003,"3,388.55","3,376.30","3,428.98","3,398.89","3,398.89","2,981.63","3,295.53"
8/12/2003,"3,342.59","3,342.59","3,399.76","3,381.71","3,381.71","2,980.14","3,289.15"
8/11/2003,"3,333.07","3,309.85","3,361.67","3,339.58","3,339.58","2,978.69","3,282.06"
8/8/2003,"3,339.87","3,309.22","3,367.17","3,332.24","3,332.24","2,977.06","3,276.56"
8/7/2003,"3,370.50","3,299.77","3,370.50","3,331.89","3,331.89","2,976.18","3,269.56"
8/6/2003,"3,427.49","3,318.16","3,427.49","3,375.66","3,375.66","2,975.94","3,261.06"
8/5/2003,"3,414.10","3,399.20","3,454.76","3,438.36","3,438.36","2,974.88","3,251.94"
8/4/2003,"3,433.72","3,363.95","3,464.60","3,405.31","3,405.31","2,973.55","3,240.64"
8/1/2003,"3,481.81","3,403.03","3,481.81","3,438.89","3,438.89","2,971.57","3,229.10"
7/31/2003,"3,432.75","3,399.86","3,487.86","3,487.86","3,487.86","2,969.61","3,216.78"
7/30/2003,"3,418.49","3,395.74","3,449.21","3,429.03","3,429.03","2,966.42","3,204.33"
7/29/2003,"3,417.51","3,373.63","3,452.18","3,428.12","3,428.12","2,963.93","3,192.29"
7/28/2003,"3,360.67","3,360.67","3,425.45","3,417.77","3,417.77","2,960.46","3,180.51"
7/25/2003,"3,367.71","3,313.56","3,371.93","3,356.89","3,356.89","2,956.36","3,169.17"
7/24/2003,"3,305.81","3,281.95","3,377.59","3,374.82","3,374.82","2,952.68","3,161.81"
7/23/2003,"3,323.70","3,277.24","3,338.77","3,304.48","3,304.48","2,949.15","3,154.10"
7/22/2003,"3,295.34","3,254.19","3,321.88","3,318.15","3,318.15","2,946.20","3,146.53"
7/21/2003,"3,370.07","3,281.06","3,390.61","3,287.00","3,287.00","2,943.67","3,138.37"
7/18/2003,"3,328.91","3,328.06","3,378.14","3,366.71","3,366.71","2,941.87","3,131.37"
7/17/2003,"3,384.86","3,312.90","3,384.86","3,330.68","3,330.68","2,939.36","3,123.17"
7/16/2003,"3,385.18","3,358.68","3,430.76","3,387.64","3,387.64","2,936.56","3,114.28"
7/15/2003,"3,391.84","3,372.50","3,429.89","3,384.69","3,384.69","2,934.21","3,106.64"
7/14/2003,"3,335.12","3,333.97","3,404.47","3,396.07","3,396.07","2,932.39","3,100.28"
7/11/2003,"3,264.58","3,245.45","3,332.12","3,326.51","3,326.51","2,930.22","3,092.62"
7/10/2003,"3,322.04","3,255.89","3,322.04","3,269.84","3,269.84","2,927.96","3,085.81"
7/9/2003,"3,343.13","3,299.74","3,358.06","3,322.43","3,322.43","2,926.18","3,079.26"
7/8/2003,"3,335.00","3,308.79","3,363.43","3,344.46","3,344.46","2,924.90","3,070.99"
7/7/2003,"3,244.94","3,244.94","3,359.01","3,332.87","3,332.87","2,923.21","3,063.18"
7/4/2003,"3,237.80","3,213.61","3,243.73","3,239.61","3,239.61","2,922.17","3,053.29"
7/3/2003,"3,237.05","3,196.73","3,261.58","3,241.92","3,241.92","2,922.42","3,046.33"
7/2/2003,"3,148.10","3,148.10","3,243.04","3,241.04","3,241.04","2,922.81","3,040.97"
7/1/2003,"3,217.21","3,119.35","3,217.21","3,146.55","3,146.55","2,923.41","3,035.37"
6/30/2003,"3,228.81","3,181.76","3,271.31","3,220.58","3,220.58","2,924.78","3,030.44"
6/27/2003,"3,251.87","3,207.13","3,263.12","3,224.66","3,224.66","2,926.60","3,022.52"
6/26/2003,"3,194.98","3,157.70","3,246.67","3,241.22","3,241.22","2,927.95","3,014.71"
6/25/2003,"3,217.23","3,180.03","3,237.48","3,198.82","3,198.82","2,928.89","3,005.42"
6/24/2003,"3,185.18","3,165.25","3,228.37","3,217.34","3,217.34","2,930.33","2,996.12"
6/23/2003,"3,236.96","3,173.18","3,246.25","3,186.39","3,186.39","2,931.01","2,985.72"
6/20/2003,"3,237.23","3,218.05","3,267.67","3,238.98","3,238.98","2,932.21","2,976.67"
6/19/2003,"3,304.24","3,217.46","3,324.44","3,247.11","3,247.11","2,933.01","2,967.25"
6/18/2003,"3,280.04","3,263.33","3,316.07","3,304.15","3,304.15","2,934.82","2,958.49"
6/17/2003,"3,276.16","3,264.10","3,321.50","3,286.48","3,286.48","2,936.87","2,945.48"
6/16/2003,"3,156.80","3,122.40","3,264.50","3,264.50","3,264.50","2,938.74","2,931.15"
6/13/2003,"3,220.82","3,157.29","3,246.14","3,168.71","3,168.71","2,940.83","2,917.65"
6/12/2003,"3,180.61","3,180.61","3,253.70","3,219.47","3,219.47","2,944.24","2,903.28"
6/11/2003,"3,145.52","3,133.65","3,191.33","3,178.15","3,178.15","2,947.07","2,887.36"
6/10/2003,"3,088.61","3,076.77","3,149.44","3,140.34","3,140.34","2,950.32","2,874.22"
6/9/2003,"3,124.59","3,075.19","3,132.76","3,094.76","3,094.76","2,954.15","2,863.09"
6/6/2003,"3,054.99","3,054.99","3,146.91","3,127.46","3,127.46","2,958.02","2,852.78"
6/5/2003,"3,086.65","3,020.46","3,106.27","3,039.76","3,039.76","2,961.22","2,842.96"
6/4/2003,"3,030.29","3,020.16","3,099.82","3,080.02","3,080.02","2,965.21","2,833.13"
6/3/2003,"3,062.86","3,003.16","3,062.86","3,026.82","3,026.82","2,968.23","2,825.83"
6/2/2003,"2,990.93","2,990.93","3,066.04","3,064.56","3,064.56","2,971.43","2,817.39"
5/30/2003,"2,907.73","2,906.42","2,997.62","2,982.68","2,982.68","2,974.05","2,808.40"
5/29/2003,"2,914.18","2,897.10","2,968.43","2,906.71","2,906.71","2,977.56","2,800.44"
5/28/2003,"2,885.53","2,885.53","2,958.21","2,919.54","2,919.54","2,981.26","2,792.05"
5/27/2003,"2,827.66","2,769.45","2,875.14","2,873.60","2,873.60","2,985.47","2,781.72"
5/26/2003,"2,821.54","2,812.40","2,855.28","2,828.28","2,828.28","2,989.49","2,771.34"
5/23/2003,"2,867.10","2,804.13","2,886.07","2,822.83","2,822.83","2,992.68","2,758.83"
5/22/2003,"2,826.47","2,817.63","2,865.21","2,865.21","2,865.21","2,996.41","2,748.48"
5/21/2003,"2,841.33","2,773.77","2,853.04","2,827.25","2,827.25","2,998.75","2,737.76"
5/20/2003,"2,848.19","2,820.41","2,875.40","2,838.93","2,838.93","3,002.27","2,729.85"
5/19/2003,"2,976.38","2,841.02","2,976.38","2,850.68","2,850.68","3,006.11","2,721.82"
5/16/2003,"2,987.45","2,952.18","3,029.49","2,989.08","2,989.08","3,010.36","2,714.76"
5/15/2003,"2,926.79","2,902.52","2,989.38","2,989.38","2,989.38","3,014.81","2,705.00"
5/14/2003,"2,906.95","2,888.20","2,960.23","2,926.03","2,926.03","3,019.16","2,696.21"
5/13/2003,"2,941.57","2,883.31","2,951.99","2,909.95","2,909.95","3,022.42","2,688.63"
5/12/2003,"2,961.14","2,871.61","2,972.72","2,937.26","2,937.26","3,025.48","2,680.69"
5/9/2003,"2,892.63","2,861.70","2,956.59","2,956.59","2,956.59","3,028.95","2,670.95"
5/8/2003,"3,005.12","2,884.51","3,016.57","2,886.08","2,886.08","3,031.75","2,661.53"
5/7/2003,"3,063.41","2,992.79","3,068.08","3,005.64","3,005.64","3,035.78","2,655.24"
5/6/2003,"3,002.40","2,977.62","3,066.95","3,066.95","3,066.95","3,040.21","2,648.10"
5/5/2003,"2,991.74","2,978.71","3,039.26","3,013.04","3,013.04","3,045.38","2,638.59"
5/2/2003,"2,938.72","2,888.46","2,986.00","2,986.00","2,986.00","3,050.78","2,630.82"
4/30/2003,"2,914.47","2,914.02","2,967.08","2,942.04","2,942.04","3,055.73","2,625.90"
4/29/2003,"2,958.12","2,908.96","3,004.79","2,908.96","2,908.96","3,060.59","2,621.24"
4/28/2003,"2,834.46","2,821.35","2,953.92","2,953.92","2,953.92","3,066.70","2,616.55"
4/25/2003,"2,892.46","2,828.84","2,909.14","2,838.23","2,838.23","3,072.52","2,608.58"
4/24/2003,"2,967.62","2,881.04","2,969.95","2,891.62","2,891.62","3,079.28","2,603.24"
4/23/2003,"2,968.80","2,932.73","3,000.76","2,974.40","2,974.40","3,086.67","2,597.95"
4/22/2003,"2,898.36","2,843.80","2,965.21","2,960.96","2,960.96","3,094.01","2,590.18"
4/17/2003,"2,820.35","2,801.17","2,899.98","2,899.78","2,899.78","3,101.62","2,582.35"
4/16/2003,"2,843.33","2,824.68","2,915.69","2,824.68","2,824.68","3,108.41","2,577.33"
4/15/2003,"2,792.06","2,792.06","2,867.64","2,834.12","2,834.12","3,114.98","2,575.36"
4/14/2003,"2,741.66","2,700.33","2,787.38","2,776.78","2,776.78","3,121.79","2,571.33"
4/11/2003,"2,700.61","2,700.61","2,797.42","2,733.95","2,733.95","3,129.74","2,570.84"
4/10/2003,"2,730.97","2,685.80","2,763.65","2,697.10","2,697.10","3,137.98","2,571.11"
4/9/2003,"2,756.62","2,696.32","2,824.99","2,734.10","2,734.10","3,145.80","2,571.05"
4/8/2003,"2,798.74","2,740.61","2,809.17","2,767.79","2,767.79","3,152.62","2,570.50"
4/7/2003,"2,654.76","2,654.44","2,814.39","2,808.94","2,808.94","3,159.80","2,568.57"
4/4/2003,"2,573.16","2,553.67","2,656.25","2,654.07","2,654.07","3,166.39","2,565.27"
4/3/2003,"2,582.95","2,557.19","2,644.96","2,569.81","2,569.81","3,174.28","2,566.54"
4/2/2003,"2,462.21","2,462.21","2,589.35","2,589.35","2,589.35","3,182.66","2,571.37"
4/1/2003,"2,426.24","2,395.72","2,473.94","2,450.19","2,450.19","3,191.49","2,575.65"
3/31/2003,"2,511.99","2,396.60","2,511.99","2,423.87","2,423.87","3,201.40","2,584.06"
3/28/2003,"2,580.96","2,498.29","2,581.65","2,520.84","2,520.84","3,211.66","2,593.45"
3/27/2003,"2,583.27","2,511.96","2,589.68","2,584.05","2,584.05","3,220.58","2,601.41"
3/26/2003,"2,634.89","2,579.33","2,680.53","2,579.33","2,579.33","3,230.01","2,610.81"
3/25/2003,"2,541.79","2,481.71","2,636.72","2,636.10","2,636.10","3,239.66","2,620.21"
3/24/2003,"2,712.62","2,548.37","2,712.62","2,548.37","2,548.37","3,249.51","2,629.46"
3/21/2003,"2,607.70","2,603.85","2,731.57","2,715.06","2,715.06","3,259.71","2,639.71"
3/20/2003,"2,607.76","2,551.91","2,657.50","2,604.85","2,604.85","3,269.19","2,646.15"
3/19/2003,"2,576.96","2,524.52","2,675.02","2,615.22","2,615.22","3,279.45","2,654.81"
3/18/2003,"2,490.78","2,490.78","2,624.98","2,584.61","2,584.61","3,289.50","2,662.37"
3/17/2003,"2,398.11","2,327.87","2,520.54","2,487.12","2,487.12","3,299.70","2,672.93"
3/14/2003,"2,356.36","2,356.36","2,482.14","2,403.19","2,403.19","3,311.01","2,686.33"
3/13/2003,"2,203.97","2,203.97","2,354.31","2,354.31","2,354.31","3,323.08","2,700.13"
3/12/2003,"2,300.11","2,188.75","2,319.65","2,202.96","2,202.96","3,335.12","2,715.14"
3/11/2003,"2,324.01","2,258.57","2,348.08","2,305.30","2,305.30","3,348.52","2,728.94"
3/10/2003,"2,437.32","2,328.81","2,447.98","2,329.04","2,329.04","3,361.58","2,739.63"
3/7/2003,"2,433.72","2,393.59","2,467.57","2,431.66","2,431.66","3,374.75","2,753.07"
3/6/2003,"2,500.64","2,433.32","2,531.63","2,437.51","2,437.51","3,387.08","2,764.92"
3/5/2003,"2,495.46","2,456.40","2,540.06","2,498.02","2,498.02","3,399.29","2,775.39"
3/4/2003,"2,541.81","2,477.06","2,541.81","2,501.03","2,501.03","3,411.40","2,785.89"
3/3/2003,"2,553.74","2,535.30","2,600.76","2,549.65","2,549.65","3,423.82","2,798.67"
2/28/2003,"2,508.89","2,480.72","2,581.48","2,547.05","2,547.05","3,436.07","2,811.78"
2/27/2003,"2,453.34","2,435.64","2,513.41","2,513.22","2,513.22","3,448.51","2,822.38"
2/26/2003,"2,488.92","2,433.15","2,518.85","2,450.20","2,450.20","3,461.18","2,834.35"
2/25/2003,"2,563.37","2,448.98","2,563.37","2,485.50","2,485.50","3,474.29","2,849.27"
2/24/2003,"2,648.49","2,571.35","2,648.55","2,571.35","2,571.35","3,487.11","2,862.92"
2/21/2003,"2,591.68","2,565.14","2,648.87","2,648.87","2,648.87","3,499.13","2,872.80"
2/20/2003,"2,631.48","2,575.95","2,669.49","2,591.26","2,591.26","3,510.25","2,883.98"
2/19/2003,"2,734.81","2,616.91","2,734.81","2,624.65","2,624.65","3,522.12","2,896.65"
2/18/2003,"2,707.57","2,673.91","2,750.08","2,740.14","2,740.14","3,534.14","2,910.57"
2/17/2003,"2,683.48","2,679.95","2,722.30","2,708.97","2,708.97","3,544.80","2,921.38"
2/14/2003,"2,558.25","2,558.25","2,711.59","2,674.46","2,674.46","3,555.66","2,934.80"
2/13/2003,"2,566.95","2,535.04","2,599.44","2,555.27","2,555.27","3,566.70","2,947.72"
2/12/2003,"2,621.45","2,565.02","2,621.45","2,571.25","2,571.25","3,578.75","2,963.83"
2/11/2003,"2,593.15","2,584.68","2,664.16","2,627.00","2,627.00","3,591.10","2,979.33"
2/10/2003,"2,573.26","2,528.90","2,593.00","2,586.09","2,586.09","3,603.01","2,990.62"
2/7/2003,"2,649.02","2,561.73","2,671.70","2,569.34","2,569.34","3,615.08","3,004.88"
2/6/2003,"2,714.12","2,617.66","2,720.18","2,649.00","2,649.00","3,627.50","3,019.91"
2/5/2003,"2,626.85","2,584.88","2,738.11","2,725.88","2,725.88","3,640.06","3,033.02"
2/4/2003,"2,750.04","2,618.14","2,750.04","2,632.98","2,632.98","3,652.39","3,042.77"
2/3/2003,"2,750.40","2,735.58","2,802.93","2,751.99","2,751.99","3,665.25","3,054.25"
1/31/2003,"2,687.72","2,622.41","2,753.26","2,747.83","2,747.83","3,677.91","3,063.57"
1/30/2003,"2,711.84","2,665.52","2,742.92","2,693.78","2,693.78","3,690.49","3,072.45"
1/29/2003,"2,667.69","2,563.92","2,743.10","2,706.57","2,706.57","3,703.61","3,082.34"
1/28/2003,"2,649.96","2,616.04","2,705.22","2,671.36","2,671.36","3,716.80","3,089.54"
1/27/2003,"2,716.42","2,615.67","2,728.28","2,643.80","2,643.80","3,729.66","3,098.43"
1/24/2003,"2,813.13","2,714.89","2,827.43","2,717.82","2,717.82","3,742.39","3,106.40"
1/23/2003,"2,804.13","2,776.72","2,862.59","2,811.22","2,811.22","3,754.62","3,113.62"
1/22/2003,"2,866.35","2,765.56","2,897.48","2,803.25","2,803.25","3,766.89","3,120.51"
1/21/2003,"2,900.88","2,860.34","2,955.75","2,870.57","2,870.57","3,778.72","3,130.42"
1/20/2003,"2,927.58","2,892.93","2,966.78","2,893.55","2,893.55","3,790.27","3,140.04"
1/17/2003,"3,047.11","2,918.26","3,047.11","2,918.82","2,918.82","3,802.11","3,148.73"
1/16/2003,"3,047.24","3,023.32","3,080.27","3,054.11","3,054.11","3,813.79","3,153.65"
1/15/2003,"3,107.61","3,036.94","3,145.66","3,049.40","3,049.40","3,824.93","3,155.63"
1/14/2003,"3,063.49","3,055.29","3,141.33","3,098.72","3,098.72","3,836.24","3,156.91"
1/13/2003,"3,039.91","3,039.91","3,127.12","3,060.65","3,060.65","3,847.73","3,155.38"
1/10/2003,"3,037.80","2,986.75","3,093.78","3,037.33","3,037.33","3,859.17","3,158.14"
1/9/2003,"3,000.24","2,932.93","3,043.64","3,037.68","3,037.68","3,870.93","3,159.44"
1/8/2003,"3,108.02","2,993.00","3,108.02","2,993.00","2,993.00","3,882.33","3,160.48"
1/7/2003,"3,156.56","3,069.11","3,156.56","3,112.77","3,112.77","3,894.20","3,160.93"
1/6/2003,"3,101.17","3,033.77","3,157.25","3,157.25","3,157.25","3,905.38","3,161.80"
1/3/2003,"3,098.89","3,070.03","3,124.86","3,092.94","3,092.94","3,916.41","3,164.30"
1/2/2003,"2,898.68","2,898.68","3,105.04","3,105.04","3,105.04","3,928.26","3,165.72"
12/30/2002,"2,838.87","2,836.01","2,900.95","2,892.63","2,892.63","3,939.87","3,167.07"
12/27/2002,"2,996.67","2,840.00","2,996.67","2,840.00","2,840.00","3,952.41","3,169.39"
12/23/2002,"3,022.31","2,961.78","3,048.29","3,000.84","3,000.84","3,964.59","3,173.56"
12/20/2002,"2,970.28","2,948.56","3,039.12","3,024.22","3,024.22","3,975.82","3,170.54"
12/19/2002,"3,031.98","2,925.87","3,099.32","2,961.41","2,961.41","3,987.08","3,168.67"
12/18/2002,"3,136.04","3,022.69","3,136.04","3,022.69","3,022.69","3,998.97","3,164.11"
12/17/2002,"3,209.65","3,136.09","3,222.40","3,139.97","3,139.97","4,010.66","3,155.61"
12/16/2002,"3,074.51","3,029.74","3,205.29","3,205.29","3,205.29","4,021.40","3,145.26"
12/13/2002,"3,110.79","3,034.12","3,122.53","3,077.06","3,077.06","4,031.80","3,134.50"
12/12/2002,"3,193.59","3,098.26","3,208.59","3,111.88","3,111.88","4,042.56","3,127.25"
12/11/2002,"3,166.46","3,134.37","3,212.62","3,196.05","3,196.05","4,053.23","3,121.28"
12/10/2002,"3,062.87","3,062.87","3,173.96","3,167.99","3,167.99","4,062.74","3,115.89"
12/9/2002,"3,206.36","3,065.57","3,223.42","3,065.57","3,065.57","4,072.09","3,109.84"
12/6/2002,"3,221.68","3,108.76","3,245.76","3,207.53","3,207.53","4,081.57","3,103.91"
12/5/2002,"3,327.75","3,189.12","3,386.27","3,224.74","3,224.74","4,090.02","3,098.13"
12/4/2002,"3,275.80","3,235.58","3,331.14","3,320.75","3,320.75","4,098.21","3,094.05"
12/3/2002,"3,389.13","3,278.63","3,410.95","3,280.49","3,280.49","4,105.34","3,086.88"
12/2/2002,"3,332.73","3,332.73","3,476.83","3,380.20","3,380.20","4,113.19","3,078.74"
11/29/2002,"3,361.06","3,320.32","3,403.40","3,320.32","3,320.32","4,120.19","3,069.42"
11/28/2002,"3,342.58","3,305.44","3,376.99","3,360.76","3,360.76","4,127.41","3,064.33"
11/27/2002,"3,184.47","3,148.94","3,346.14","3,346.14","3,346.14","4,134.96","3,057.26"
11/26/2002,"3,299.61","3,183.30","3,333.53","3,191.63","3,191.63","4,142.54","3,052.84"
11/25/2002,"3,322.78","3,278.59","3,365.59","3,299.24","3,299.24","4,151.45","3,054.79"
11/22/2002,"3,302.68","3,278.00","3,337.34","3,320.88","3,320.88","4,159.64","3,055.18"
11/21/2002,"3,216.54","3,216.54","3,304.83","3,304.63","3,304.63","4,167.45","3,055.99"
11/20/2002,"3,210.22","3,117.02","3,224.78","3,212.99","3,212.99","4,175.63","3,058.34"
11/19/2002,"3,205.76","3,144.78","3,221.98","3,206.93","3,206.93","4,183.75","3,065.77"
11/18/2002,"3,195.97","3,185.06","3,262.08","3,218.36","3,218.36","4,192.03","3,071.53"
11/15/2002,"3,195.99","3,151.61","3,232.07","3,191.76","3,191.76","4,199.96","3,075.74"
11/14/2002,"3,063.30","3,035.72","3,191.67","3,188.39","3,188.39","4,208.68","3,081.62"
11/13/2002,"3,096.70","2,987.85","3,121.32","3,066.42","3,066.42","4,217.66","3,084.95"
11/12/2002,"3,040.14","3,024.97","3,129.66","3,115.88","3,115.88","4,227.81","3,092.14"
11/11/2002,"3,076.25","3,005.43","3,076.25","3,042.06","3,042.06","4,237.77","3,097.80"
11/8/2002,"3,157.91","3,072.81","3,174.39","3,079.10","3,079.10","4,247.82","3,109.15"
11/7/2002,"3,298.51","3,130.44","3,334.51","3,155.66","3,155.66","4,257.85","3,121.82"
11/6/2002,"3,356.06","3,280.90","3,443.49","3,298.84","3,298.84","4,267.87","3,131.93"
11/5/2002,"3,318.17","3,268.13","3,395.53","3,351.32","3,351.32","4,277.16","3,139.61"
11/4/2002,"3,167.49","3,167.49","3,330.94","3,327.94","3,327.94","4,286.25","3,149.61"
